fundCode,fundName,date,currentValue,totalValue,xPosition,yPosition
590007,中邮上证380增强,2014/12/31,1.424,1.484,469,432
590007,中邮上证380增强,2014/12/03,1.395,1.455,468,434
590007,中邮上证380增强,2014/11/05,1.286,1.346,468,440
590007,中邮上证380增强,2014/10/08,1.271,1.331,467,442
590007,中邮上证380增强,2014/9/02,1.17,1.23,467,447
590007,中邮上证380增强,2014/8/05,1.121,1.181,467,450
590007,中邮上证380增强,2014/7/08,1.053,1.113,467,454
590007,中邮上证380增强,2014/6/10,1.005,1.065,467,457
590007,中邮上证380增强,2014/5/12,1.011,1.071,466,458
590007,中邮上证380增强,2014/4/10,1.066,1.126,462,457
590007,中邮上证380增强,2014/3/12,1.014,1.074,463,460
590007,中邮上证380增强,2014/2/12,1.092,1.152,459,459
590007,中邮上证380增强,2014/1/08,1.008,1.068,460,463
590007,中邮上证380增强,2013/12/10,1.076,1.136,456,463
590007,中邮上证380增强,2013/11/12,0.999,1.059,458,466
590007,中邮上证380增强,2013/10/15,1.095,1.155,453,465
590007,中邮上证380增强,2013/9/06,1.006,1.066,456,469
590007,中邮上证380增强,2013/8/09,0.964,1.024,456,472
590007,中邮上证380增强,2013/7/12,0.924,0.984,457,474
590007,中邮上证380增强,2013/6/17,0.959,1.019,455,475
590007,中邮上证380增强,2013/5/15,0.961,1.021,454,476
590007,中邮上证380增强,2013/4/12,0.919,0.979,455,479
590007,中邮上证380增强,2013/3/13,0.952,1.012,453,480
590007,中邮上证380增强,2013/2/06,0.989,1.049,450,481
590007,中邮上证380增强,2013/1/09,0.938,0.998,452,484
590007,中邮上证380增强,2012/12/07,0.835,0.895,457,487
590007,中邮上证380增强,2012/11/09,0.868,0.928,455,488
590007,中邮上证380增强,2012/10/12,0.895,0.955,453,489
590007,中邮上证380增强,2012/9/10,0.933,0.993,451,490
590007,中邮上证380增强,2012/8/13,0.928,0.988,451,492
590007,中邮上证380增强,2012/7/16,0.927,0.987,451,493
590007,中邮上证380增强,2012/6/18,1.021,1.081,446,495
590007,中邮上证380增强,2012/5/21,1.015,1.075,446,496
590007,中邮上证380增强,2012/4/19,1.032,1.092,445,498
590007,中邮上证380增强,2012/3/20,1.083,1.103,444,500
590007,中邮上证380增强,2012/2/21,1.069,1.069,446,502
590007,中邮上证380增强,2012/1/17,1.009,1.009,449,504
590007,中邮上证380增强,2011/12/02,1,1,450,506
001016,华夏沪深300指数增强C,2015/10/30,1.12,1.12,496,444
001016,华夏沪深300指数增强C,2015/9/25,1.009,1.009,494,449
001016,华夏沪深300指数增强C,2015/8/26,0.937,0.937,493,453
001016,华夏沪深300指数增强C,2015/7/29,1.206,1.206,489,440
001016,华夏沪深300指数增强C,2015/7/01,1.289,1.289,486,436
001016,华夏沪深300指数增强C,2015/6/02,1.539,1.539,481,425
001016,华夏沪深300指数增强C,2015/5/05,1.346,1.346,481,435
001016,华夏沪深300指数增强C,2015/4/03,1.213,1.213,481,442
001027,前海开源中证大农业指数增强,2015/10/30,0.866,0.866,496,456
001027,前海开源中证大农业指数增强,2015/9/25,0.748,0.748,495,462
001027,前海开源中证大农业指数增强,2015/8/26,0.76,0.76,494,462
001027,前海开源中证大农业指数增强,2015/7/29,1.003,1.003,491,450
001027,前海开源中证大农业指数增强,2015/7/01,0.999,0.999,489,451
001027,前海开源中证大农业指数增强,2015/6/02,1.003,1.003,487,451
001027,前海开源中证大农业指数增强,2015/5/05,1.001,1.001,486,451
001027,前海开源中证大农业指数增强,2015/4/03,1.001,1.001,484,452
000827,广发百发100指数E,2015/10/30,1.009,1.369,495,431
000827,广发百发100指数E,2015/9/25,0.819,1.179,493,441
000827,广发百发100指数E,2015/8/26,0.827,1.187,491,441
000827,广发百发100指数E,2015/7/29,1.104,1.464,487,427
000827,广发百发100指数E,2015/7/01,1.317,1.677,482,417
000827,广发百发100指数E,2015/6/02,1.751,2.111,474,397
000827,广发百发100指数E,2015/5/05,1.409,1.769,475,414
000827,广发百发100指数E,2015/4/03,1.6,1.6,475,423
000827,广发百发100指数E,2015/3/06,1.276,1.276,478,439
000827,广发百发100指数E,2015/1/30,1.195,1.195,477,444
000827,广发百发100指数E,2014/12/31,1.173,1.173,476,446
000827,广发百发100指数E,2014/12/03,1.085,1.085,476,451
164402,前海开源中航军工,2015/10/30,1.232,1.232,495,438
164402,前海开源中航军工,2015/9/25,0.975,0.975,494,451
164402,前海开源中航军工,2015/8/26,0.995,0.995,492,450
164402,前海开源中航军工,2015/7/29,1.026,1.026,490,449
164402,前海开源中航军工,2015/7/01,1.01,1.01,489,450
164402,前海开源中航军工,2015/6/02,1.02,1.02,487,450
164402,前海开源中航军工,2015/5/05,1.006,1.006,486,451
000376,华安中证细分医药ETF联接C,2015/10/30,1.217,1.217,495,439
000376,华安中证细分医药ETF联接C,2015/9/25,1.088,1.088,493,445
000376,华安中证细分医药ETF联接C,2015/8/26,1.059,1.059,492,447
000376,华安中证细分医药ETF联接C,2015/7/29,1.301,1.301,488,435
000376,华安中证细分医药ETF联接C,2015/7/01,1.362,1.362,485,433
000376,华安中证细分医药ETF联接C,2015/6/02,1.693,1.693,479,417
000376,华安中证细分医药ETF联接C,2015/5/05,1.353,1.353,481,434
000376,华安中证细分医药ETF联接C,2015/4/03,1.267,1.267,480,439
000376,华安中证细分医药ETF联接C,2015/3/06,1.08,1.08,481,449
000376,华安中证细分医药ETF联接C,2015/1/30,1.026,1.026,480,452
161027,富国中证全指证券公司指数分级,2015/10/30,1.104,0.63,497,468
161027,富国中证全指证券公司指数分级,2015/9/25,0.918,0.523,497,474
161027,富国中证全指证券公司指数分级,2015/8/26,0.908,0.518,496,474
161027,富国中证全指证券公司指数分级,2015/7/29,0.727,0.727,493,464
161027,富国中证全指证券公司指数分级,2015/7/01,0.833,0.833,491,459
161027,富国中证全指证券公司指数分级,2015/6/02,1.063,1.063,487,448
161027,富国中证全指证券公司指数分级,2015/5/05,1.039,1.039,485,450
161027,富国中证全指证券公司指数分级,2015/3/27,1,1,484,452
110020,易方达沪深300发起式ETF联接,2015/10/30,1.1328,1.1328,495,443
110020,易方达沪深300发起式ETF联接,2015/9/25,1.0434,1.0434,494,448
110020,易方达沪深300发起式ETF联接,2015/8/26,0.9775,0.9775,492,451
110020,易方达沪深300发起式ETF联接,2015/7/29,1.2544,1.2544,488,438
110020,易方达沪深300发起式ETF联接,2015/7/01,1.3349,1.3349,486,434
110020,易方达沪深300发起式ETF联接,2015/6/02,1.5924,1.5924,480,422
110020,易方达沪深300发起式ETF联接,2015/5/05,1.4258,1.4258,480,431
110020,易方达沪深300发起式ETF联接,2015/4/03,1.2997,1.2997,480,438
110020,易方达沪深300发起式ETF联接,2015/3/06,1.0958,1.0958,481,448
110020,易方达沪深300发起式ETF联接,2015/1/30,1.0873,1.0873,479,449
110020,易方达沪深300发起式ETF联接,2014/12/31,1.1199,1.1199,477,448
110020,易方达沪深300发起式ETF联接,2014/12/03,0.9519,0.9519,479,457
110020,易方达沪深300发起式ETF联接,2014/11/05,0.8119,0.8119,481,464
110020,易方达沪深300发起式ETF联接,2014/10/08,0.8044,0.8044,480,464
110020,易方达沪深300发起式ETF联接,2014/9/02,0.7767,0.7767,479,467
110020,易方达沪深300发起式ETF联接,2014/8/05,0.771,0.771,478,467
110020,易方达沪深300发起式ETF联接,2014/7/08,0.706,0.706,479,471
110020,易方达沪深300发起式ETF联接,2014/6/10,0.6946,0.6946,478,472
110020,易方达沪深300发起式ETF联接,2014/5/12,0.6985,0.6985,477,472
110020,易方达沪深300发起式ETF联接,2014/4/10,0.7259,0.7259,475,472
110020,易方达沪深300发起式ETF联接,2014/3/12,0.6778,0.6778,476,475
110020,易方达沪深300发起式ETF联接,2014/2/12,0.7311,0.7311,474,474
110020,易方达沪深300发起式ETF联接,2014/1/08,0.7164,0.7164,473,475
110020,易方达沪深300发起式ETF联接,2013/12/10,0.7789,0.7789,470,474
110020,易方达沪深300发起式ETF联接,2013/11/12,0.7459,0.7459,470,476
110020,易方达沪深300发起式ETF联接,2013/10/15,0.7851,0.7851,468,476
110020,易方达沪深300发起式ETF联接,2013/9/06,0.7528,0.7528,468,478
110020,易方达沪深300发起式ETF联接,2013/8/09,0.7303,0.7303,469,480
110020,易方达沪深300发起式ETF联接,2013/7/12,0.7247,0.7247,468,481
110020,易方达沪深300发起式ETF联接,2013/6/17,0.7565,0.7565,466,481
110020,易方达沪深300发起式ETF联接,2013/5/15,0.7817,0.7817,465,482
110020,易方达沪深300发起式ETF联接,2013/4/12,0.7683,0.7683,465,483
110020,易方达沪深300发起式ETF联接,2013/3/13,0.7879,0.7879,463,484
110020,易方达沪深300发起式ETF联接,2013/2/06,0.8617,0.8617,459,484
110020,易方达沪深300发起式ETF联接,2013/1/09,0.7885,0.7885,462,487
110020,易方达沪深300发起式ETF联接,2012/12/07,0.7074,0.7074,466,489
110020,易方达沪深300发起式ETF联接,2012/11/09,0.7062,0.7062,465,491
110020,易方达沪深300发起式ETF联接,2012/10/12,0.7256,0.7256,464,491
110020,易方达沪深300发起式ETF联接,2012/9/10,0.7331,0.7331,463,493
110020,易方达沪深300发起式ETF联接,2012/8/13,0.7391,0.7391,463,494
110020,易方达沪深300发起式ETF联接,2012/7/16,0.7513,0.7513,462,495
110020,易方达沪深300发起式ETF联接,2012/6/18,0.7994,0.7994,460,496
110020,易方达沪深300发起式ETF联接,2012/5/21,0.7969,0.7969,460,497
110020,易方达沪深300发起式ETF联接,2012/4/19,0.7983,0.7983,460,499
110020,易方达沪深300发起式ETF联接,2012/3/20,0.7946,0.7946,460,500
110020,易方达沪深300发起式ETF联接,2012/2/21,0.7889,0.7889,460,501
110020,易方达沪深300发起式ETF联接,2012/1/17,0.7604,0.7604,462,503
110020,易方达沪深300发起式ETF联接,2011/12/19,0.7381,0.7381,463,504
110020,易方达沪深300发起式ETF联接,2011/11/21,0.803,0.803,460,506
110020,易方达沪深300发起式ETF联接,2011/10/24,0.794,0.794,460,507
110020,易方达沪深300发起式ETF联接,2011/9/19,0.8233,0.8233,459,509
110020,易方达沪深300发起式ETF联接,2011/8/19,0.8607,0.8607,458,511
110020,易方达沪深300发起式ETF联接,2011/7/22,0.9355,0.9355,455,513
110020,易方达沪深300发起式ETF联接,2011/6/24,0.922,0.922,456,514
110020,易方达沪深300发起式ETF联接,2011/5/26,0.903,0.903,457,515
110020,易方达沪深300发起式ETF联接,2011/4/27,0.968,0.968,455,518
110020,易方达沪深300发起式ETF联接,2011/3/28,0.991,0.991,454,520
110020,易方达沪深300发起式ETF联接,2011/2/28,0.975,0.975,456,521
110020,易方达沪深300发起式ETF联接,2011/1/24,0.895,0.895,460,521
110020,易方达沪深300发起式ETF联接,2010/12/24,0.955,0.955,458,524
110020,易方达沪深300发起式ETF联接,2010/11/26,0.965,0.965,459,525
110020,易方达沪深300发起式ETF联接,2010/10/29,1.019,1.019,457,528
110020,易方达沪深300发起式ETF联接,2010/9/21,0.87,0.87,465,525
110020,易方达沪深300发起式ETF联接,2010/8/24,0.887,0.887,465,527
110020,易方达沪深300发起式ETF联接,2010/7/27,0.853,0.853,467,527
110020,易方达沪深300发起式ETF联接,2010/6/29,0.791,0.791,470,526
110020,易方达沪深300发起式ETF联接,2010/5/27,0.866,0.866,469,530
110020,易方达沪深300发起式ETF联接,2010/4/28,0.93,0.93,467,533
110020,易方达沪深300发起式ETF联接,2010/3/30,1.011,1.011,466,537
110020,易方达沪深300发起式ETF联接,2010/3/02,0.995,0.995,468,538
110020,易方达沪深300发起式ETF联接,2010/1/26,0.977,0.977,470,538
110020,易方达沪深300发起式ETF联接,2009/12/28,1.044,1.044,469,542
110020,易方达沪深300发起式ETF联接,2009/11/30,1.055,1.055,470,543
110020,易方达沪深300发起式ETF联接,2009/11/02,1.039,1.039,472,544
110020,易方达沪深300发起式ETF联接,2009/9/25,0.998,0.998,475,543
519195,万家品质,2015/10/30,1.1982,1.1982,495,440
519195,万家品质,2015/9/25,0.9904,0.9904,494,450
001549,天弘上证50指数C,2015/10/30,0.8653,0.8653,496,456
001549,天弘上证50指数C,2015/9/25,0.8188,0.8188,495,459
001549,天弘上证50指数C,2015/8/26,0.7361,0.7361,494,463
001549,天弘上证50指数C,2015/7/29,0.944,0.944,491,453
001178,前海开源再融资股票,2015/10/30,0.994,0.994,496,450
001178,前海开源再融资股票,2015/9/25,0.989,0.989,494,450
001178,前海开源再融资股票,2015/8/26,0.988,0.988,492,451
001178,前海开源再融资股票,2015/7/29,0.99,0.99,491,451
001178,前海开源再融资股票,2015/7/01,0.987,0.987,489,451
161715,招商中证大宗商品指数分级,2015/10/30,0.934,1.016,496,449
161715,招商中证大宗商品指数分级,2015/9/25,0.809,0.891,495,455
161715,招商中证大宗商品指数分级,2015/8/26,0.804,0.886,493,456
161715,招商中证大宗商品指数分级,2015/7/29,1.067,1.149,489,443
161715,招商中证大宗商品指数分级,2015/7/01,1.183,1.265,486,438
161715,招商中证大宗商品指数分级,2015/6/02,1.486,1.568,481,423
161715,招商中证大宗商品指数分级,2015/5/05,1.216,1.298,482,437
161715,招商中证大宗商品指数分级,2015/4/03,1.146,1.228,481,441
161715,招商中证大宗商品指数分级,2015/3/06,0.975,1.057,482,450
161715,招商中证大宗商品指数分级,2015/1/30,0.923,1.005,481,453
161715,招商中证大宗商品指数分级,2014/12/31,0.92,0.97,480,455
161715,招商中证大宗商品指数分级,2014/12/03,0.924,0.974,478,456
161715,招商中证大宗商品指数分级,2014/11/05,0.816,0.866,479,461
161715,招商中证大宗商品指数分级,2014/10/08,0.828,0.878,478,461
161715,招商中证大宗商品指数分级,2014/9/02,0.783,0.833,478,464
161715,招商中证大宗商品指数分级,2014/8/05,0.776,0.826,477,465
161715,招商中证大宗商品指数分级,2014/7/08,0.687,0.737,478,470
161715,招商中证大宗商品指数分级,2014/6/10,0.661,0.711,478,471
161715,招商中证大宗商品指数分级,2014/5/12,0.687,0.737,476,471
161715,招商中证大宗商品指数分级,2014/4/10,0.699,0.749,475,471
161715,招商中证大宗商品指数分级,2014/3/12,0.674,0.724,475,473
161715,招商中证大宗商品指数分级,2014/2/12,0.718,0.768,472,472
161715,招商中证大宗商品指数分级,2014/1/08,0.694,0.744,472,474
161715,招商中证大宗商品指数分级,2013/12/10,0.817,0.834,468,472
161715,招商中证大宗商品指数分级,2013/11/12,0.772,0.789,469,475
161715,招商中证大宗商品指数分级,2013/10/15,0.847,0.864,465,474
161715,招商中证大宗商品指数分级,2013/9/06,0.821,0.838,465,476
161715,招商中证大宗商品指数分级,2013/8/09,0.8,0.817,465,478
161715,招商中证大宗商品指数分级,2013/7/12,0.764,0.781,466,480
161715,招商中证大宗商品指数分级,2013/6/17,0.828,0.845,463,479
161715,招商中证大宗商品指数分级,2013/5/15,0.866,0.883,460,480
161715,招商中证大宗商品指数分级,2013/4/12,0.886,0.903,458,481
161715,招商中证大宗商品指数分级,2013/3/13,0.945,0.962,455,481
161715,招商中证大宗商品指数分级,2013/2/06,1.038,1.055,450,481
161715,招商中证大宗商品指数分级,2013/1/09,0.972,0.989,453,484
161715,招商中证大宗商品指数分级,2012/12/07,0.879,0.879,457,487
161715,招商中证大宗商品指数分级,2012/11/09,0.915,0.915,455,488
161715,招商中证大宗商品指数分级,2012/10/12,0.983,0.983,452,489
161715,招商中证大宗商品指数分级,2012/9/10,0.996,0.996,451,490
161715,招商中证大宗商品指数分级,2012/8/13,0.999,0.999,450,492
161715,招商中证大宗商品指数分级,2012/6/29,1.001,1.001,450,494
160136,南方中证国有企业改革指数分级,2015/10/30,1.0424,0.6965,497,465
160136,南方中证国有企业改革指数分级,2015/9/25,0.9264,0.619,496,469
160136,南方中证国有企业改革指数分级,2015/8/26,0.8873,0.5929,495,470
160136,南方中证国有企业改革指数分级,2015/7/29,1.1652,0.7785,493,461
160136,南方中证国有企业改革指数分级,2015/7/01,0.8067,0.8067,491,460
000549,华安大国新经济股票,2015/10/30,1.721,1.721,493,414
000549,华安大国新经济股票,2015/9/25,1.387,1.387,492,431
000549,华安大国新经济股票,2015/8/26,1.304,1.304,490,435
000549,华安大国新经济股票,2015/7/29,1.81,1.81,483,410
000549,华安大国新经济股票,2015/7/01,1.936,1.936,479,405
000549,华安大国新经济股票,2015/6/02,2.756,2.756,466,366
000549,华安大国新经济股票,2015/5/05,1.953,1.953,473,406
000549,华安大国新经济股票,2015/4/03,1.889,1.889,471,410
000549,华安大国新经济股票,2015/3/06,1.528,1.528,474,428
000549,华安大国新经济股票,2015/1/30,1.44,1.44,473,433
000549,华安大国新经济股票,2014/12/31,1.349,1.349,472,438
000549,华安大国新经济股票,2014/12/03,1.266,1.266,472,443
000549,华安大国新经济股票,2014/11/05,1.173,1.173,472,448
000549,华安大国新经济股票,2014/10/08,1.187,1.187,470,448
000549,华安大国新经济股票,2014/9/02,1.109,1.109,470,452
000549,华安大国新经济股票,2014/8/05,1.075,1.075,470,455
000549,华安大国新经济股票,2014/7/08,1.034,1.034,469,457
000549,华安大国新经济股票,2014/6/10,1.008,1.008,469,459
000549,华安大国新经济股票,2014/4/30,1.001,1.001,467,461
160418,华安中证银行指数分级,2015/10/30,0.7893,0.7893,497,460
160418,华安中证银行指数分级,2015/9/25,0.7756,0.7756,495,461
160418,华安中证银行指数分级,2015/8/26,0.7197,0.7197,494,464
160418,华安中证银行指数分级,2015/7/29,0.8571,0.8571,492,457
160418,华安中证银行指数分级,2015/7/01,0.914,0.914,490,455
001072,华安智能装备主题股票,2015/10/30,0.868,0.868,496,456
001072,华安智能装备主题股票,2015/9/25,0.707,0.707,496,464
001072,华安智能装备主题股票,2015/8/26,0.656,0.656,495,467
