fund_code,fund_name,date,current_value,total_value
160314,华夏行业混合,2014/5/23,0.737,4.386
160314,华夏行业混合,2014/5/22,0.73,4.36
160314,华夏行业混合,2014/5/21,0.728,4.353
160314,华夏行业混合,2014/5/20,0.722,4.331
160314,华夏行业混合,2014/5/19,0.721,4.328
160314,华夏行业混合,2014/5/16,0.727,4.349
160314,华夏行业混合,2014/5/15,0.73,4.36
160314,华夏行业混合,2014/5/14,0.74,4.397
160314,华夏行业混合,2014/5/13,0.74,4.397
160314,华夏行业混合,2014/5/12,0.741,4.4
160314,华夏行业混合,2014/5/09,0.731,4.364
160314,华夏行业混合,2014/5/08,0.737,4.386
160314,华夏行业混合,2014/5/07,0.74,4.397
160314,华夏行业混合,2014/5/06,0.752,4.441
160314,华夏行业混合,2014/5/05,0.749,4.43
160314,华夏行业混合,2014/4/30,0.743,4.408
160314,华夏行业混合,2014/4/29,0.738,4.39
160314,华夏行业混合,2014/4/28,0.727,4.349
160314,华夏行业混合,2014/4/25,0.744,4.411
160314,华夏行业混合,2014/4/24,0.756,4.455
160314,华夏行业混合,2014/4/23,0.76,4.47
160314,华夏行业混合,2014/4/22,0.764,4.484
160314,华夏行业混合,2014/4/21,0.772,4.514
160314,华夏行业混合,2014/4/18,0.78,4.543
160314,华夏行业混合,2014/4/17,0.777,4.532
160314,华夏行业混合,2014/4/16,0.778,4.535
160314,华夏行业混合,2014/4/15,0.778,4.535
160314,华夏行业混合,2014/4/14,0.784,4.557
