date,code,company,quote
2013-01-15,'600689,上海三毛,7.69
2013-01-14,'600689,上海三毛,7.47
2013-01-11,'600689,上海三毛,7.74
2013-01-10,'600689,上海三毛,7.78
2013-01-09,'600689,上海三毛,7.62
2013-01-08,'600689,上海三毛,7.53
2013-01-07,'600689,上海三毛,7.48
2013-01-04,'600689,上海三毛,7.53
2012-12-31,'600689,上海三毛,7.53
2012-12-28,'600689,上海三毛,7.44
2012-12-27,'600689,上海三毛,7.57
2012-12-26,'600689,上海三毛,7.4
2012-12-25,'600689,上海三毛,7.28
2012-12-24,'600689,上海三毛,7.26
2012-12-21,'600689,上海三毛,7.25
2012-12-20,'600689,上海三毛,7.44
2012-12-19,'600689,上海三毛,7.57
2012-12-18,'600689,上海三毛,7.29
2012-12-17,'600689,上海三毛,7.31
2012-12-14,'600689,上海三毛,7.08
2012-12-13,'600689,上海三毛,6.93
2012-12-12,'600689,上海三毛,7
2012-12-11,'600689,上海三毛,7.07
2012-12-10,'600689,上海三毛,6.92
2012-12-07,'600689,上海三毛,6.77
2012-12-06,'600689,上海三毛,6.83
2012-12-05,'600689,上海三毛,6.59
2012-12-04,'600689,上海三毛,6.53
2012-12-03,'600689,上海三毛,6.66
2012-11-30,'600689,上海三毛,6.53
2012-11-29,'600689,上海三毛,6.77
2012-11-28,'600689,上海三毛,7.27
2012-11-27,'600689,上海三毛,7.47
2012-11-26,'600689,上海三毛,7.39
2012-11-23,'600689,上海三毛,7.4
2012-11-22,'600689,上海三毛,7.51
2012-11-21,'600689,上海三毛,7.43
2012-11-20,'600689,上海三毛,7.47
2012-11-19,'600689,上海三毛,7.32
2012-11-16,'600689,上海三毛,7.38
2012-11-15,'600689,上海三毛,7.5
2012-11-14,'600689,上海三毛,7.5
2012-11-13,'600689,上海三毛,7.65
2012-11-12,'600689,上海三毛,7.68
2012-11-09,'600689,上海三毛,7.59
2012-11-08,'600689,上海三毛,8.19
2012-11-07,'600689,上海三毛,8.3
2012-11-06,'600689,上海三毛,8.25
2012-11-05,'600689,上海三毛,8.2
2012-11-02,'600689,上海三毛,8.01
2012-11-01,'600689,上海三毛,7.89
2012-10-31,'600689,上海三毛,7.98
2012-10-30,'600689,上海三毛,7.95
2012-10-29,'600689,上海三毛,7.85
2012-10-26,'600689,上海三毛,8.07
2012-10-25,'600689,上海三毛,8.39
2012-10-24,'600689,上海三毛,8.46
2012-10-23,'600689,上海三毛,8.51
2012-10-22,'600689,上海三毛,7.74
2012-10-19,'600689,上海三毛,7.74
2012-10-18,'600689,上海三毛,7.74
2012-10-17,'600689,上海三毛,7.74
2012-10-16,'600689,上海三毛,7.74
2012-10-15,'600689,上海三毛,7.74
2012-10-12,'600689,上海三毛,7.62
2012-10-11,'600689,上海三毛,7.92
2012-10-10,'600689,上海三毛,7.94
2012-10-09,'600689,上海三毛,7.76
2012-10-08,'600689,上海三毛,7.85
2012-09-28,'600689,上海三毛,7.91
2012-09-27,'600689,上海三毛,7.77
2012-09-26,'600689,上海三毛,7.87
2012-09-25,'600689,上海三毛,7.7
2012-09-24,'600689,上海三毛,7.7
2012-09-21,'600689,上海三毛,7.32
2012-09-20,'600689,上海三毛,7.52
2012-09-19,'600689,上海三毛,7.4
2012-09-18,'600689,上海三毛,7.52
2012-09-17,'600689,上海三毛,7.65
2012-09-14,'600689,上海三毛,7.68
2012-09-13,'600689,上海三毛,7.91
2012-09-12,'600689,上海三毛,7.85
2012-09-11,'600689,上海三毛,7.9
2012-09-10,'600689,上海三毛,7.59
2012-09-07,'600689,上海三毛,7.42
2012-09-06,'600689,上海三毛,7.34
2012-09-05,'600689,上海三毛,7.3
2012-09-04,'600689,上海三毛,7.45
2012-09-03,'600689,上海三毛,7.42
2012-08-31,'600689,上海三毛,7.31
2012-08-30,'600689,上海三毛,7.33
2012-08-29,'600689,上海三毛,7.33
2012-08-28,'600689,上海三毛,7.28
2012-08-27,'600689,上海三毛,7.54
2012-08-24,'600689,上海三毛,7.72
2012-08-23,'600689,上海三毛,7.67
2012-08-22,'600689,上海三毛,7.82
2012-08-21,'600689,上海三毛,7.67
2012-08-20,'600689,上海三毛,7.64
2012-08-17,'600689,上海三毛,7.68
2012-08-16,'600689,上海三毛,8.01
2012-08-15,'600689,上海三毛,7.76
2012-08-14,'600689,上海三毛,7.84
2012-08-13,'600689,上海三毛,8.08
2012-08-10,'600689,上海三毛,7.96
2012-08-09,'600689,上海三毛,7.9
2012-08-08,'600689,上海三毛,7.96
2012-08-07,'600689,上海三毛,8.01
2012-08-06,'600689,上海三毛,7.86
2012-08-03,'600689,上海三毛,7.41
2012-08-02,'600689,上海三毛,7.48
2012-08-01,'600689,上海三毛,7.45
2012-07-31,'600689,上海三毛,7.22
2012-07-30,'600689,上海三毛,7.45
2012-07-27,'600689,上海三毛,7.66
2012-07-26,'600689,上海三毛,7.99
2012-07-25,'600689,上海三毛,8.25
2012-07-24,'600689,上海三毛,8.1
2012-07-23,'600689,上海三毛,8.59
2012-07-20,'600689,上海三毛,8.16
2012-07-19,'600689,上海三毛,7.42
2012-07-18,'600689,上海三毛,7.15
2012-07-17,'600689,上海三毛,7.18
2012-07-16,'600689,上海三毛,7.43
2012-07-13,'600689,上海三毛,7.44
2012-07-12,'600689,上海三毛,7.3
2012-07-11,'600689,上海三毛,7.29
2012-07-10,'600689,上海三毛,7.62
2012-07-09,'600689,上海三毛,7.99
2012-07-06,'600689,上海三毛,8.22
2012-07-05,'600689,上海三毛,7.8
2012-07-04,'600689,上海三毛,7.81
2012-07-03,'600689,上海三毛,7.93
2012-07-02,'600689,上海三毛,7.9
2012-06-29,'600689,上海三毛,7.82
2012-06-28,'600689,上海三毛,7.93
2012-06-27,'600689,上海三毛,7.89
2012-06-26,'600689,上海三毛,8.06
2012-06-25,'600689,上海三毛,8.15
2012-06-21,'600689,上海三毛,8.33
2012-06-20,'600689,上海三毛,8.32
2012-06-19,'600689,上海三毛,8.4
2012-06-18,'600689,上海三毛,8.24
2012-06-15,'600689,上海三毛,8.25
2012-06-14,'600689,上海三毛,8.45
2012-06-13,'600689,上海三毛,8.21
2012-06-12,'600689,上海三毛,8.32
2012-06-11,'600689,上海三毛,8.24
2012-06-08,'600689,上海三毛,8.25
2012-06-07,'600689,上海三毛,8.25
2012-06-06,'600689,上海三毛,8.41
2012-06-05,'600689,上海三毛,8.37
2012-06-04,'600689,上海三毛,8.83
2012-06-01,'600689,上海三毛,8.82
2012-05-31,'600689,上海三毛,8.65
2012-05-30,'600689,上海三毛,8.61
2012-05-29,'600689,上海三毛,8.52
2012-05-28,'600689,上海三毛,8.27
2012-05-25,'600689,上海三毛,8.45
2012-05-24,'600689,上海三毛,8.62
2012-05-23,'600689,上海三毛,8.71
2012-05-22,'600689,上海三毛,8.54
2012-05-21,'600689,上海三毛,8.74
2012-05-18,'600689,上海三毛,9.1
2012-05-17,'600689,上海三毛,9.01
2012-05-16,'600689,上海三毛,9
2012-05-15,'600689,上海三毛,9.1
2012-05-14,'600689,上海三毛,9.12
2012-05-11,'600689,上海三毛,9.24
2012-05-10,'600689,上海三毛,9.12
2012-05-09,'600689,上海三毛,9.29
2012-05-08,'600689,上海三毛,9.35
2012-05-07,'600689,上海三毛,9.41
2012-05-04,'600689,上海三毛,9.39
2012-05-03,'600689,上海三毛,9.48
2012-05-02,'600689,上海三毛,9.85
2012-04-27,'600689,上海三毛,9.85
2012-04-26,'600689,上海三毛,9.94
2012-04-25,'600689,上海三毛,9.64
2012-04-24,'600689,上海三毛,9.81
2012-04-23,'600689,上海三毛,9.31
2012-04-20,'600689,上海三毛,9.09
2012-04-19,'600689,上海三毛,9.24
2012-04-18,'600689,上海三毛,9.14
2012-04-17,'600689,上海三毛,9.26
2012-04-16,'600689,上海三毛,9.15
2012-04-13,'600689,上海三毛,9.41
2012-04-12,'600689,上海三毛,8.55
2012-04-11,'600689,上海三毛,8.31
2012-04-10,'600689,上海三毛,8.27
2012-04-09,'600689,上海三毛,8.2
2012-04-06,'600689,上海三毛,8.15
2012-04-05,'600689,上海三毛,7.89
2012-03-30,'600689,上海三毛,8.05
2012-03-29,'600689,上海三毛,8.06
2012-03-28,'600689,上海三毛,8.95
2012-03-27,'600689,上海三毛,9.05
2012-03-26,'600689,上海三毛,8.95
2012-03-23,'600689,上海三毛,9.22
2012-03-22,'600689,上海三毛,9.11
2012-03-21,'600689,上海三毛,9.3
2012-03-20,'600689,上海三毛,9.62
2012-03-19,'600689,上海三毛,9.71
2012-03-16,'600689,上海三毛,9.62
2012-03-15,'600689,上海三毛,9.73
2012-03-14,'600689,上海三毛,10.14
2012-03-13,'600689,上海三毛,9.22
2012-03-12,'600689,上海三毛,8.38
2012-03-09,'600689,上海三毛,8.27
2012-03-08,'600689,上海三毛,8.02
2012-03-07,'600689,上海三毛,8.1
2012-03-06,'600689,上海三毛,8.26
2012-03-05,'600689,上海三毛,8.13
2012-03-02,'600689,上海三毛,7.99
2012-03-01,'600689,上海三毛,7.98
2012-02-29,'600689,上海三毛,8.14
2012-02-28,'600689,上海三毛,8.26
2012-02-27,'600689,上海三毛,8.22
2012-02-24,'600689,上海三毛,8.14
2012-02-23,'600689,上海三毛,8.16
2012-02-22,'600689,上海三毛,8.09
2012-02-21,'600689,上海三毛,7.82
2012-02-20,'600689,上海三毛,8
2012-02-17,'600689,上海三毛,8.09
2012-02-16,'600689,上海三毛,7.97
2012-02-15,'600689,上海三毛,7.61
2012-02-14,'600689,上海三毛,7.77
2012-02-13,'600689,上海三毛,7.45
2012-02-10,'600689,上海三毛,7.44
2012-02-09,'600689,上海三毛,7.37
2012-02-08,'600689,上海三毛,7.21
2012-02-07,'600689,上海三毛,7.35
2012-02-06,'600689,上海三毛,7.31
2012-02-03,'600689,上海三毛,7.15
2012-02-02,'600689,上海三毛,7.01
2012-02-01,'600689,上海三毛,7.11
2012-01-31,'600689,上海三毛,7
2012-01-30,'600689,上海三毛,7.04
2012-01-20,'600689,上海三毛,6.9
2012-01-19,'600689,上海三毛,6.81
2012-01-18,'600689,上海三毛,6.99
2012-01-17,'600689,上海三毛,6.57
2012-01-16,'600689,上海三毛,6.81
2012-01-13,'600689,上海三毛,7.08
2012-01-12,'600689,上海三毛,7.1
2012-01-11,'600689,上海三毛,7.11
2012-01-10,'600689,上海三毛,6.85
2012-01-09,'600689,上海三毛,6.4
2012-01-06,'600689,上海三毛,6.54
2012-01-05,'600689,上海三毛,6.93
2012-01-04,'600689,上海三毛,7.13
2011-12-30,'600689,上海三毛,7.03
2011-12-29,'600689,上海三毛,7.11
2011-12-28,'600689,上海三毛,7.2
2011-12-27,'600689,上海三毛,7.32
2011-12-26,'600689,上海三毛,7.28
2011-12-23,'600689,上海三毛,7.2
2011-12-22,'600689,上海三毛,7.54
2011-12-21,'600689,上海三毛,7.82
2011-12-20,'600689,上海三毛,7.79
2011-12-19,'600689,上海三毛,7.87
2011-12-16,'600689,上海三毛,7.71
2011-12-15,'600689,上海三毛,8.1
2011-12-14,'600689,上海三毛,8.23
2011-12-13,'600689,上海三毛,8.61
2011-12-12,'600689,上海三毛,8.74
2011-12-09,'600689,上海三毛,8.93
2011-12-08,'600689,上海三毛,9
2011-12-07,'600689,上海三毛,9.06
2011-12-06,'600689,上海三毛,8.91
2011-12-05,'600689,上海三毛,9.23
2011-12-02,'600689,上海三毛,9.46
2011-12-01,'600689,上海三毛,9.3
2011-11-30,'600689,上海三毛,9.7
2011-11-29,'600689,上海三毛,9.62
2011-11-28,'600689,上海三毛,9.74
2011-11-25,'600689,上海三毛,10.04
2011-11-24,'600689,上海三毛,10.1
2011-11-23,'600689,上海三毛,10.09
2011-11-22,'600689,上海三毛,10.02
2011-11-21,'600689,上海三毛,9.97
2011-11-18,'600689,上海三毛,10.17
2011-11-17,'600689,上海三毛,10.16
2011-11-16,'600689,上海三毛,10.5
2011-11-15,'600689,上海三毛,10.47
2011-11-14,'600689,上海三毛,10.1
2011-11-11,'600689,上海三毛,10.04
2011-11-10,'600689,上海三毛,10.25
2011-11-09,'600689,上海三毛,10.15
2011-11-08,'600689,上海三毛,10.26
2011-11-07,'600689,上海三毛,10.43
2011-11-04,'600689,上海三毛,10.51
2011-11-03,'600689,上海三毛,10.7
2011-11-02,'600689,上海三毛,10.3
2011-11-01,'600689,上海三毛,10.12
2011-10-31,'600689,上海三毛,10.04
2011-10-28,'600689,上海三毛,9.9
2011-10-27,'600689,上海三毛,10.01
2011-10-26,'600689,上海三毛,10.02
2011-10-25,'600689,上海三毛,9.66
2011-10-24,'600689,上海三毛,9.4
2011-10-21,'600689,上海三毛,9.57
2011-10-20,'600689,上海三毛,9.67
2011-10-19,'600689,上海三毛,9.55
2011-10-18,'600689,上海三毛,9.73
2011-10-17,'600689,上海三毛,9.63
2011-10-14,'600689,上海三毛,9.56
2011-10-13,'600689,上海三毛,9.47
2011-10-12,'600689,上海三毛,9.11
2011-10-11,'600689,上海三毛,9.09
2011-10-10,'600689,上海三毛,9.08
2011-09-30,'600689,上海三毛,9.17
2011-09-29,'600689,上海三毛,9.46
2011-09-28,'600689,上海三毛,9.72
2011-09-27,'600689,上海三毛,9.67
2011-09-26,'600689,上海三毛,9.69
2011-09-23,'600689,上海三毛,9.92
2011-09-22,'600689,上海三毛,10.29
2011-09-21,'600689,上海三毛,10.1
2011-09-20,'600689,上海三毛,10.09
2011-09-19,'600689,上海三毛,10.41
2011-09-16,'600689,上海三毛,10.42
2011-09-15,'600689,上海三毛,10.32
2011-09-14,'600689,上海三毛,10.26
2011-09-13,'600689,上海三毛,10.57
2011-09-09,'600689,上海三毛,10.55
2011-09-08,'600689,上海三毛,10.6
2011-09-07,'600689,上海三毛,10.47
2011-09-06,'600689,上海三毛,10.42
2011-09-05,'600689,上海三毛,10.65
2011-09-02,'600689,上海三毛,10.93
2011-09-01,'600689,上海三毛,10.56
2011-08-31,'600689,上海三毛,10.48
2011-08-30,'600689,上海三毛,10.67
2011-08-29,'600689,上海三毛,10.56
2011-08-26,'600689,上海三毛,10.35
2011-08-25,'600689,上海三毛,10.15
2011-08-24,'600689,上海三毛,10.09
2011-08-23,'600689,上海三毛,9.95
2011-08-22,'600689,上海三毛,10.17
2011-08-19,'600689,上海三毛,10.39
2011-08-18,'600689,上海三毛,10.68
2011-08-17,'600689,上海三毛,10.65
2011-08-16,'600689,上海三毛,10.69
2011-08-15,'600689,上海三毛,10.4
2011-08-12,'600689,上海三毛,10.13
2011-08-11,'600689,上海三毛,10.01
2011-08-10,'600689,上海三毛,10
2011-08-09,'600689,上海三毛,10.15
2011-08-08,'600689,上海三毛,11.28
2011-08-05,'600689,上海三毛,11.7
2011-08-04,'600689,上海三毛,11.62
2011-08-03,'600689,上海三毛,11.63
2011-08-02,'600689,上海三毛,11.54
2011-08-01,'600689,上海三毛,11.37
2011-07-29,'600689,上海三毛,11.72
2011-07-28,'600689,上海三毛,11.94
2011-07-27,'600689,上海三毛,11.9
2011-07-26,'600689,上海三毛,11.85
2011-07-25,'600689,上海三毛,12.54
2011-07-22,'600689,上海三毛,12.68
2011-07-21,'600689,上海三毛,12.64
2011-07-20,'600689,上海三毛,12.67
2011-07-19,'600689,上海三毛,12.89
2011-07-18,'600689,上海三毛,12.13
2011-07-15,'600689,上海三毛,12.18
2011-07-14,'600689,上海三毛,11.85
2011-07-13,'600689,上海三毛,11.71
2011-07-12,'600689,上海三毛,12.29
2011-07-11,'600689,上海三毛,12.26
2011-07-08,'600689,上海三毛,12.36
2011-07-07,'600689,上海三毛,12.38
2011-07-06,'600689,上海三毛,12.51
2011-07-05,'600689,上海三毛,12.11
2011-07-04,'600689,上海三毛,12.03
2011-07-01,'600689,上海三毛,12.1
2011-06-30,'600689,上海三毛,12.05
2011-06-29,'600689,上海三毛,12.04
2011-06-28,'600689,上海三毛,12.23
2011-06-27,'600689,上海三毛,12.14
2011-06-24,'600689,上海三毛,11.95
2011-06-23,'600689,上海三毛,11.88
2011-06-22,'600689,上海三毛,11.84
2011-06-21,'600689,上海三毛,11.54
2011-06-20,'600689,上海三毛,11.85
2011-06-17,'600689,上海三毛,11.81
2011-06-16,'600689,上海三毛,12.13
2011-06-15,'600689,上海三毛,12.01
2011-06-14,'600689,上海三毛,11.8
2011-06-13,'600689,上海三毛,11.65
2011-06-10,'600689,上海三毛,11.63
2011-06-09,'600689,上海三毛,12.01
2011-06-08,'600689,上海三毛,11.92
2011-06-07,'600689,上海三毛,11.73
2011-06-03,'600689,上海三毛,11.66
2011-06-02,'600689,上海三毛,11.71
2011-06-01,'600689,上海三毛,11.4
2011-05-31,'600689,上海三毛,11.19
2011-05-30,'600689,上海三毛,11.9
2011-05-27,'600689,上海三毛,12.75
2011-05-26,'600689,上海三毛,12.36
2011-05-25,'600689,上海三毛,12.42
2011-05-24,'600689,上海三毛,12.83
2011-05-23,'600689,上海三毛,13.01
2011-05-20,'600689,上海三毛,12.6
2011-05-19,'600689,上海三毛,12.54
2011-05-18,'600689,上海三毛,12.3
2011-05-17,'600689,上海三毛,12.28
2011-05-16,'600689,上海三毛,12.58
2011-05-13,'600689,上海三毛,12.45
2011-05-12,'600689,上海三毛,12.73
2011-05-11,'600689,上海三毛,12.8
2011-05-10,'600689,上海三毛,12.38
2011-05-09,'600689,上海三毛,12.36
2011-05-06,'600689,上海三毛,12.28
2011-05-05,'600689,上海三毛,12.26
2011-05-04,'600689,上海三毛,12.5
2011-05-03,'600689,上海三毛,12.4
2011-04-29,'600689,上海三毛,12.13
2011-04-28,'600689,上海三毛,12.6
2011-04-27,'600689,上海三毛,13.4
2011-04-26,'600689,上海三毛,13.4
2011-04-25,'600689,上海三毛,13.57
2011-04-22,'600689,上海三毛,14.03
2011-04-21,'600689,上海三毛,14.17
2011-04-20,'600689,上海三毛,13.88
2011-04-19,'600689,上海三毛,13.46
2011-04-18,'600689,上海三毛,13.26
2011-04-15,'600689,上海三毛,13.22
2011-04-14,'600689,上海三毛,13.21
2011-04-13,'600689,上海三毛,13.05
2011-04-12,'600689,上海三毛,13.15
2011-04-11,'600689,上海三毛,13.36
2011-04-08,'600689,上海三毛,13.3
2011-04-07,'600689,上海三毛,13.61
2011-04-06,'600689,上海三毛,13.94
2011-04-01,'600689,上海三毛,13.79
2011-03-31,'600689,上海三毛,13.55
2011-03-30,'600689,上海三毛,13.05
2011-03-29,'600689,上海三毛,13.08
2011-03-28,'600689,上海三毛,13.36
2011-03-25,'600689,上海三毛,13.26
2011-03-24,'600689,上海三毛,13.15
2011-03-23,'600689,上海三毛,12.72
2011-03-22,'600689,上海三毛,13.08
2011-03-21,'600689,上海三毛,13.47
2011-03-18,'600689,上海三毛,13.39
2011-03-17,'600689,上海三毛,13.6
2011-03-16,'600689,上海三毛,12.99
2011-03-15,'600689,上海三毛,12.84
2011-03-14,'600689,上海三毛,13.23
2011-03-11,'600689,上海三毛,13.47
2011-03-10,'600689,上海三毛,13.38
2011-03-09,'600689,上海三毛,13.35
2011-03-08,'600689,上海三毛,13.54
2011-03-07,'600689,上海三毛,13.53
2011-03-04,'600689,上海三毛,13.53
2011-03-03,'600689,上海三毛,13.49
2011-03-02,'600689,上海三毛,13.91
2011-03-01,'600689,上海三毛,13.69
2011-02-28,'600689,上海三毛,13.7
2011-02-25,'600689,上海三毛,13.73
2011-02-24,'600689,上海三毛,12.48
2011-02-23,'600689,上海三毛,12.22
2011-02-22,'600689,上海三毛,12.72
2011-02-21,'600689,上海三毛,12.69
2011-02-18,'600689,上海三毛,12.85
2011-02-17,'600689,上海三毛,12.36
2011-02-16,'600689,上海三毛,12.32
2011-02-15,'600689,上海三毛,11.2
2011-02-14,'600689,上海三毛,11.14
2011-02-11,'600689,上海三毛,10.87
2011-02-10,'600689,上海三毛,10.53
2011-02-09,'600689,上海三毛,10.7
2011-02-01,'600689,上海三毛,10.88
2011-01-31,'600689,上海三毛,10.84
2011-01-28,'600689,上海三毛,10.67
2011-01-27,'600689,上海三毛,10.66
2011-01-26,'600689,上海三毛,10.64
2011-01-25,'600689,上海三毛,10.3
2011-01-24,'600689,上海三毛,10.43
2011-01-21,'600689,上海三毛,10.32
2011-01-20,'600689,上海三毛,10.69
2011-01-19,'600689,上海三毛,10.44
2011-01-18,'600689,上海三毛,10.31
2011-01-17,'600689,上海三毛,10.92
2011-01-14,'600689,上海三毛,11.2
2011-01-13,'600689,上海三毛,11.15
2011-01-12,'600689,上海三毛,11.04
2011-01-11,'600689,上海三毛,11.68
2011-01-10,'600689,上海三毛,11.96
2011-01-07,'600689,上海三毛,11.72
2011-01-06,'600689,上海三毛,11.78
2011-01-05,'600689,上海三毛,12.27
2011-01-04,'600689,上海三毛,12.26
2010-12-31,'600689,上海三毛,11.96
2010-12-30,'600689,上海三毛,12.02
2010-12-29,'600689,上海三毛,11.72
2010-12-28,'600689,上海三毛,11.69
2010-12-27,'600689,上海三毛,12.09
2010-12-24,'600689,上海三毛,12.53
2010-12-23,'600689,上海三毛,13.23
2010-12-22,'600689,上海三毛,13.22
2010-12-21,'600689,上海三毛,13.53
2010-12-20,'600689,上海三毛,13.27
2010-12-17,'600689,上海三毛,13.04
2010-12-16,'600689,上海三毛,13.28
2010-12-15,'600689,上海三毛,12.4
2010-12-14,'600689,上海三毛,12.33
2010-12-13,'600689,上海三毛,12.1
2010-12-10,'600689,上海三毛,12
2010-12-09,'600689,上海三毛,12.52
